comment_id,text,target,aspect,sentiment,opinion_span,intensity
UgwpunittNjrcZsZZ3N4AaABAg,"Tui biết là từ khi diễn ra, Andree đã nhận đc rất nhiều lời phán xét về cách huấn luyện, nma đối vs tui : anh ấy để các thành viên của team đc thử thể loại mới, ""miễn là các bạn ấy hạnh phúc khi ở trên sân khấu"", rất quan tâm học trò nma chỉ là không giỏi trong việc giao tiếp, thể hiện tình cảm. Tui đến vs RV mùa 3 cx chỉ bởi có Andree và là fan của anh đc hơn 7 năm rồi, quan điểm của tui bài hợp gu thì khen còn ko hợp gu thì cx tán thưởng cho sự cố gắng của cả HLV và thí sinh. Tui chỉ muốn nói là yêu tất cả những mảnh ghép của Rap Việt mùa 3 nhiều lắm, các bạn rất tuyệt vời. Đặc biệt, Andree và Damoney team mãi trong tim tui❤.",Damoney,TEAMWORK,positive,Damoney team mãi trong tim tui,strong
UgwhXQf2hJzIF7T2bVV4AaABAg,"Anh Big đã nói rằng không thể tưởng tượng được thứ 7 tuần sau, khi không còn Rap Việt nữa thì chúng ta sẽ sống trong sự nhớ nhung kinh khủng đến mức nào. Vỏn vẹn một câu nói thôi đã khiến chúng ta thấy rằng Big Daddy hiểu thị hiếu, hiểu đôi tai khán giả ra sao. Vì thế với thành công của Double T2, một trong những nhân tố tạo Big Team ra hàng loạt bản hit (bao gồm tiểu phẩm) ""bắt"" lấy bộ thính của hàng triệu khán giả, đã minh chứng cho sự xứng đáng của cá nhân Người Miền Núi Chất, một người ""vượt khó"" ngoạn mục và HLV Big Daddy, người thực sự đưa nụ cười làm tiên đề cho cái tầm của mình! Một mùa giải, Miễn Chê!!!!!!!!!",,,,,
UgyenZwdxs1KSrHUsgB4AaABAg,"Tôi không biết mọi người cảm nhận thế nào, tôi không nghĩ nhiều về quán quân là ai, tranh cãi thế nào. Tôi nghe đi nghe lại rất nhiều đêm chung kết. Và ai cũng xứng đáng được tôn trọng, được yêu quý. Tôi đã rươm nc mắt, mỗi 1 màn trình diễn là mỗi 1 cảm xúc. 
Tôi nghe rap cũng lâu năm, tôi cũng đã qua lứa tuổi tranh đua, với tôi đây không phải đêm chung kết, nó là 1 đêm diễn, 1 buổi hoà nhạc thật sự, và từng con người bước lên, đã trình diễn cho khán giả những tâm tư tình cảm của mình gửi đến mọi người. 
Cảm xúc, xúc động, xin hãy bỏ qua tất cả mọi thứ để nghe nhạc bằng trái tim. Respect mọi người.",quán quân,GENERAL,neutral,"ai cũng xứng đáng được tôn trọng, được yêu quý",moderate
UgyenZwdxs1KSrHUsgB4AaABAg,"Tôi không biết mọi người cảm nhận thế nào, tôi không nghĩ nhiều về quán quân là ai, tranh cãi thế nào. Tôi nghe đi nghe lại rất nhiều đêm chung kết. Và ai cũng xứng đáng được tôn trọng, được yêu quý. Tôi đã rươm nc mắt, mỗi 1 màn trình diễn là mỗi 1 cảm xúc. 
Tôi nghe rap cũng lâu năm, tôi cũng đã qua lứa tuổi tranh đua, với tôi đây không phải đêm chung kết, nó là 1 đêm diễn, 1 buổi hoà nhạc thật sự, và từng con người bước lên, đã trình diễn cho khán giả những tâm tư tình cảm của mình gửi đến mọi người. 
Cảm xúc, xúc động, xin hãy bỏ qua tất cả mọi thứ để nghe nhạc bằng trái tim. Respect mọi người.",màn trình diễn,PERFORMANCE,positive,"ai cũng xứng đáng được tôn trọng, được yêu quý",moderate
UgyenZwdxs1KSrHUsgB4AaABAg,"Tôi không biết mọi người cảm nhận thế nào, tôi không nghĩ nhiều về quán quân là ai, tranh cãi thế nào. Tôi nghe đi nghe lại rất nhiều đêm chung kết. Và ai cũng xứng đáng được tôn trọng, được yêu quý. Tôi đã rươm nc mắt, mỗi 1 màn trình diễn là mỗi 1 cảm xúc. 
Tôi nghe rap cũng lâu năm, tôi cũng đã qua lứa tuổi tranh đua, với tôi đây không phải đêm chung kết, nó là 1 đêm diễn, 1 buổi hoà nhạc thật sự, và từng con người bước lên, đã trình diễn cho khán giả những tâm tư tình cảm của mình gửi đến mọi người. 
Cảm xúc, xúc động, xin hãy bỏ qua tất cả mọi thứ để nghe nhạc bằng trái tim. Respect mọi người.",mỗi 1 màn trình diễn,PERFORMANCE,positive,mỗi 1 màn trình diễn là mỗi 1 cảm xúc,moderate
UgyenZwdxs1KSrHUsgB4AaABAg,"Tôi không biết mọi người cảm nhận thế nào, tôi không nghĩ nhiều về quán quân là ai, tranh cãi thế nào. Tôi nghe đi nghe lại rất nhiều đêm chung kết. Và ai cũng xứng đáng được tôn trọng, được yêu quý. Tôi đã rươm nc mắt, mỗi 1 màn trình diễn là mỗi 1 cảm xúc. 
Tôi nghe rap cũng lâu năm, tôi cũng đã qua lứa tuổi tranh đua, với tôi đây không phải đêm chung kết, nó là 1 đêm diễn, 1 buổi hoà nhạc thật sự, và từng con người bước lên, đã trình diễn cho khán giả những tâm tư tình cảm của mình gửi đến mọi người. 
Cảm xúc, xúc động, xin hãy bỏ qua tất cả mọi thứ để nghe nhạc bằng trái tim. Respect mọi người.",tâm tư tình cảm,PERFORMANCE,positive,gửi đến mọi người,mild
UgyenZwdxs1KSrHUsgB4AaABAg,"Tôi không biết mọi người cảm nhận thế nào, tôi không nghĩ nhiều về quán quân là ai, tranh cãi thế nào. Tôi nghe đi nghe lại rất nhiều đêm chung kết. Và ai cũng xứng đáng được tôn trọng, được yêu quý. Tôi đã rươm nc mắt, mỗi 1 màn trình diễn là mỗi 1 cảm xúc. 
Tôi nghe rap cũng lâu năm, tôi cũng đã qua lứa tuổi tranh đua, với tôi đây không phải đêm chung kết, nó là 1 đêm diễn, 1 buổi hoà nhạc thật sự, và từng con người bước lên, đã trình diễn cho khán giả những tâm tư tình cảm của mình gửi đến mọi người. 
Cảm xúc, xúc động, xin hãy bỏ qua tất cả mọi thứ để nghe nhạc bằng trái tim. Respect mọi người.",cảm xúc,GENERAL,positive,"Tôi đã rươm nc mắt, mỗi 1 màn trình diễn là mỗi 1 cảm xúc",strong
UgyenZwdxs1KSrHUsgB4AaABAg,"Tôi không biết mọi người cảm nhận thế nào, tôi không nghĩ nhiều về quán quân là ai, tranh cãi thế nào. Tôi nghe đi nghe lại rất nhiều đêm chung kết. Và ai cũng xứng đáng được tôn trọng, được yêu quý. Tôi đã rươm nc mắt, mỗi 1 màn trình diễn là mỗi 1 cảm xúc. 
Tôi nghe rap cũng lâu năm, tôi cũng đã qua lứa tuổi tranh đua, với tôi đây không phải đêm chung kết, nó là 1 đêm diễn, 1 buổi hoà nhạc thật sự, và từng con người bước lên, đã trình diễn cho khán giả những tâm tư tình cảm của mình gửi đến mọi người. 
Cảm xúc, xúc động, xin hãy bỏ qua tất cả mọi thứ để nghe nhạc bằng trái tim. Respect mọi người.",trái tim,GENERAL,positive,xin hãy bỏ qua tất cả mọi thứ để nghe nhạc bằng trái tim,moderate
UgwogFMD4XPs2sIkHyh4AaABAg,"Mấy ông muốn Đức Duy hay Tuấn Duy vào thì cũng được thôi, nhưng chỉ trích Rhyder gay gắt thì tôi thấy cũng tội nó.  Tôi thấy bài của Rhyder hay, bài của Ogenus và Captain cũng rất hay, nhma những comment toàn chỉ trích Rhyder dù bài của bạn ấy cũng nhiều năng lượng, và bắt tai. Bỏ qua những chỉ trích về việc hát suốt 2 vòng, thì bài thi vòng này của Rhyder theo cá nhân tôi thật sự hay, và cậu em này không xứng đáng bị chỉ trích gay gắt như vậy, sau khi đã cố gắng làm ra 1 tiết mục ổn cho vòng thi này, cũng như màn thể hiện đánh trống được thêm vào để màn trình diễn được màu sắc hơ",Rhyder,PERFORMANCE,negative,"bài của Rhyder hay, bài của Ogenus và Captain cũng rất hay, nhma những comment toàn chỉ trích Rhyder dù bài của bạn ấy cũng nhiều năng lượng, và bắt tai",moderate
UgwogFMD4XPs2sIkHyh4AaABAg,"Mấy ông muốn Đức Duy hay Tuấn Duy vào thì cũng được thôi, nhưng chỉ trích Rhyder gay gắt thì tôi thấy cũng tội nó.  Tôi thấy bài của Rhyder hay, bài của Ogenus và Captain cũng rất hay, nhma những comment toàn chỉ trích Rhyder dù bài của bạn ấy cũng nhiều năng lượng, và bắt tai. Bỏ qua những chỉ trích về việc hát suốt 2 vòng, thì bài thi vòng này của Rhyder theo cá nhân tôi thật sự hay, và cậu em này không xứng đáng bị chỉ trích gay gắt như vậy, sau khi đã cố gắng làm ra 1 tiết mục ổn cho vòng thi này, cũng như màn thể hiện đánh trống được thêm vào để màn trình diễn được màu sắc hơ",Rhyder,PERFORMANCE,positive,bài thi vòng này của Rhyder theo cá nhân tôi thật sự hay,strong
UgwogFMD4XPs2sIkHyh4AaABAg,"Mấy ông muốn Đức Duy hay Tuấn Duy vào thì cũng được thôi, nhưng chỉ trích Rhyder gay gắt thì tôi thấy cũng tội nó.  Tôi thấy bài của Rhyder hay, bài của Ogenus và Captain cũng rất hay, nhma những comment toàn chỉ trích Rhyder dù bài của bạn ấy cũng nhiều năng lượng, và bắt tai. Bỏ qua những chỉ trích về việc hát suốt 2 vòng, thì bài thi vòng này của Rhyder theo cá nhân tôi thật sự hay, và cậu em này không xứng đáng bị chỉ trích gay gắt như vậy, sau khi đã cố gắng làm ra 1 tiết mục ổn cho vòng thi này, cũng như màn thể hiện đánh trống được thêm vào để màn trình diễn được màu sắc hơ",Rhyder,PERFORMANCE,negative,"bỏ qua những chỉ trích về việc hát suốt 2 vòng, thì bài thi vòng này của Rhyder theo cá nhân tôi thật sự hay",moderate
UgwogFMD4XPs2sIkHyh4AaABAg,"Mấy ông muốn Đức Duy hay Tuấn Duy vào thì cũng được thôi, nhưng chỉ trích Rhyder gay gắt thì tôi thấy cũng tội nó.  Tôi thấy bài của Rhyder hay, bài của Ogenus và Captain cũng rất hay, nhma những comment toàn chỉ trích Rhyder dù bài của bạn ấy cũng nhiều năng lượng, và bắt tai. Bỏ qua những chỉ trích về việc hát suốt 2 vòng, thì bài thi vòng này của Rhyder theo cá nhân tôi thật sự hay, và cậu em này không xứng đáng bị chỉ trích gay gắt như vậy, sau khi đã cố gắng làm ra 1 tiết mục ổn cho vòng thi này, cũng như màn thể hiện đánh trống được thêm vào để màn trình diễn được màu sắc hơ",Rhyder,PERSONALITY,negative,cậu em này không xứng đáng bị chỉ trích gay gắt như vậy,moderate
UgyP-ClT1I0siGMrU9d4AaABAg,"Để mà nói thì Dubbie thực sự có tiềm năng nếu lựa chọn con đường này, mình tin là sự cố ở vòng trước chỉ là một sự thiếu kiến thức nhất định và có thể thông cảm được nếu chúng ta thấy được sự cầu tiến từ Dubbie. Nhìn biểu cảm của Dubbie ở vòng này mà thấy tội, có lẽ chính Dubbie và cả hlv, bgk cũng đã biết trước kết quả rồi nên hầu hết phần nhận xét đều hướng đến lời khuyên cho Dubbie trong tương lai. Đến phần 8bars mình không nghĩ Dubbie có thể làm tốt đến thế, nếu k muốn nói là ấn tượng nhất vs mình. Hi vọng có thể được nhìn thấy nhiều hơn sản phẩm âm nhạc từ Dubbie. Respect <3",Dubbie,PERFORMANCE,positive,thực sự có tiềm năng,moderate
UgyP-ClT1I0siGMrU9d4AaABAg,"Để mà nói thì Dubbie thực sự có tiềm năng nếu lựa chọn con đường này, mình tin là sự cố ở vòng trước chỉ là một sự thiếu kiến thức nhất định và có thể thông cảm được nếu chúng ta thấy được sự cầu tiến từ Dubbie. Nhìn biểu cảm của Dubbie ở vòng này mà thấy tội, có lẽ chính Dubbie và cả hlv, bgk cũng đã biết trước kết quả rồi nên hầu hết phần nhận xét đều hướng đến lời khuyên cho Dubbie trong tương lai. Đến phần 8bars mình không nghĩ Dubbie có thể làm tốt đến thế, nếu k muốn nói là ấn tượng nhất vs mình. Hi vọng có thể được nhìn thấy nhiều hơn sản phẩm âm nhạc từ Dubbie. Respect <3",Dubbie,PERSONALITY,sympathetic,biểu cảm của Dubbie ở vòng này mà thấy tội,moderate
UgyP-ClT1I0siGMrU9d4AaABAg,"Để mà nói thì Dubbie thực sự có tiềm năng nếu lựa chọn con đường này, mình tin là sự cố ở vòng trước chỉ là một sự thiếu kiến thức nhất định và có thể thông cảm được nếu chúng ta thấy được sự cầu tiến từ Dubbie. Nhìn biểu cảm của Dubbie ở vòng này mà thấy tội, có lẽ chính Dubbie và cả hlv, bgk cũng đã biết trước kết quả rồi nên hầu hết phần nhận xét đều hướng đến lời khuyên cho Dubbie trong tương lai. Đến phần 8bars mình không nghĩ Dubbie có thể làm tốt đến thế, nếu k muốn nói là ấn tượng nhất vs mình. Hi vọng có thể được nhìn thấy nhiều hơn sản phẩm âm nhạc từ Dubbie. Respect <3",Dubbie,PERFORMANCE,mixed,"không nghĩ Dubbie có thể làm tốt đến thế, nếu k muốn nói là ấn tượng nhất vs mình",moderate
UgyP-ClT1I0siGMrU9d4AaABAg,"Để mà nói thì Dubbie thực sự có tiềm năng nếu lựa chọn con đường này, mình tin là sự cố ở vòng trước chỉ là một sự thiếu kiến thức nhất định và có thể thông cảm được nếu chúng ta thấy được sự cầu tiến từ Dubbie. Nhìn biểu cảm của Dubbie ở vòng này mà thấy tội, có lẽ chính Dubbie và cả hlv, bgk cũng đã biết trước kết quả rồi nên hầu hết phần nhận xét đều hướng đến lời khuyên cho Dubbie trong tương lai. Đến phần 8bars mình không nghĩ Dubbie có thể làm tốt đến thế, nếu k muốn nói là ấn tượng nhất vs mình. Hi vọng có thể được nhìn thấy nhiều hơn sản phẩm âm nhạc từ Dubbie. Respect <3",Dubbie,PERFORMANCE,positive,"8bars mình không nghĩ Dubbie có thể làm tốt đến thế, nếu k muốn nói là ấn tượng nhất vs mình",strong
